sample	gene	chrom	start	end	compartment	nearest_te_bp	nearest_te_family
Cx_pallens	gene-LOC6033302	NW_026292822.1	46907	48994	core	298	Unknown
Cx_pallens	gene-LOC119766484	NW_026292822.1	61641	62827	shell	948	Unknown
Cx_pallens	gene-LOC6053607	NW_026292822.1	63039	65966	core	1381	Unknown
Cx_pallens	gene-LOC6051796	NW_026292822.1	278356	473507	core	0	Low_complexity
Cx_pallens	gene-LOC6048581	NW_026292822.1	333833	335548	core	0	Unknown
Cx_pallens	gene-LOC6033298	NW_026292822.1	556416	685713	cloud	0	Simple_repeat
Cx_pallens	gene-LOC6033296	NW_026292822.1	690027	701415	core	0	Simple_repeat
Cx_pallens	gene-LOC119766163	NW_026292823.1	222166	224402	core	0	LINE/RTE-BovB
Cx_pallens	gene-LOC6047518	NW_026292825.1	25907	28464	core	0	Unknown
Cx_pallens	gene-LOC6047791	NW_026292825.1	149412	150062	core	84	Unknown
Cx_pallens	gene-LOC6047788	NW_026292825.1	156365	161669	shell	0	Unknown
Cx_pallens	gene-LOC6047786	NW_026292825.1	173282	184118	core	0	Simple_repeat
Cx_pallens	gene-LOC6044631	NW_026292826.1	137042	144224	core	0	Unknown
Cx_pallens	gene-LOC119765663	NW_026292826.1	276213	277881	core	139	Unknown
Cx_pallens	gene-LOC6052249	NW_026292828.1	48985	50882	core	114	LTR/Copia
Cx_pallens	gene-LOC119770286	NW_026292828.1	53712	54285	core	0	Unknown
Cx_pallens	gene-LOC6052248	NW_026292828.1	101256	111105	core	0	Unknown
Cx_pallens	gene-LOC119768943	NW_026292829.1	84794	85885	core	0	Unknown
Cx_pallens	gene-LOC6048084	NW_026292829.1	99835	101876	shell	440	Unknown
Cx_pallens	gene-LOC6048086	NW_026292829.1	101942	117245	shell	0	Unknown
Cx_pallens	gene-LOC6048091	NW_026292829.1	148809	150713	core	37	Simple_repeat
Cx_pallens	gene-LOC6048103	NW_026292829.1	163305	166011	core	0	Simple_repeat
Cx_pallens	gene-LOC6035060	NW_026292830.1	23440	29620	shell	0	Unknown
Cx_pallens	gene-LOC6035059	NW_026292830.1	49555	50269	core	59	Unknown
Cx_pallens	gene-LOC6031378	NW_026292832.1	1	58579	core	0	Low_complexity
Cx_pallens	gene-LOC6031368	NW_026292832.1	80211	83051	core	0	Unknown
Cx_pallens	gene-LOC119770789	NW_026292832.1	98052	99483	shell	0	LINE/L2
Cx_pallens	gene-LOC119767874	NW_026292833.1	164826	165606	core	0	Unknown
Cx_pallens	gene-LOC6033674	NW_026292834.1	95170	103155	core	0	Unknown
Cx_pallens	gene-LOC6031399	NW_026292834.1	129290	134649	core	0	Low_complexity
Cx_pallens	gene-LOC6031393	NW_026292834.1	181725	182662	core	274	Unknown
Cx_pallens	gene-LOC6031392	NW_026292834.1	187703	188811	shell	15	Unknown
Cx_pallens	gene-LOC119770791	NW_026292836.1	3861	5265	shell	0	LTR/Pao
Cx_pallens	gene-LOC6039960	NW_026292836.1	34969	39790	core	0	Unknown
Cx_pallens	gene-LOC6039959	NW_026292836.1	40922	42240	core	161	Unknown
Cx_pallens	gene-LOC6039958	NW_026292836.1	46388	48318	core	0	Unknown
Cx_pallens	gene-LOC6039957	NW_026292836.1	48891	49823	core	33	Unknown
Cx_pallens	gene-LOC6039956	NW_026292836.1	53177	54943	core	0	Simple_repeat
Cx_pallens	gene-LOC6039954	NW_026292836.1	54988	62030	core	0	Simple_repeat
Cx_pallens	gene-LOC6039950	NW_026292836.1	69992	116428	core	0	Unknown
Cx_pallens	gene-LOC6046005	NW_026292837.1	15314	42876	shell	0	Simple_repeat
Cx_pallens	gene-LOC6041391	NW_026292841.1	38617	56507	core	0	Unknown
Cx_pallens	gene-LOC6041390	NW_026292841.1	76164	78009	core	0	Unknown
Cx_pallens	gene-LOC6041388	NW_026292841.1	85106	88778	core	0	Simple_repeat
Cx_pallens	gene-LOC6052261	NW_026292842.1	27538	45889	core	0	Unknown
Cx_pallens	gene-LOC6052260	NW_026292842.1	54089	64659	core	0	Unknown
Cx_pallens	gene-LOC6052259	NW_026292842.1	64893	73182	core	0	Unknown
Cx_pallens	gene-LOC6052258	NW_026292842.1	77902	78296	core	121	Simple_repeat
Cx_pallens	gene-LOC6052252	NW_026292842.1	81549	82921	core	556	Low_complexity
Cx_pallens	gene-LOC6052257	NW_026292842.1	82922	84462	shell	649	Simple_repeat
Cx_pallens	gene-LOC6052256	NW_026292842.1	84504	85144	core	0	Simple_repeat
Cx_pallens	gene-LOC119766176	NW_026292843.1	22569	25038	shell	0	LTR/Pao
Cx_pallens	gene-LOC119765358	NW_026292845.1	37532	42260	shell	38	Unknown
Cx_pallens	gene-LOC6050448	NW_026292848.1	55221	56316	core	324	Unknown
Cx_pallens	gene-LOC6036919	NW_026292849.1	23786	24718	core	0	Unknown
Cx_pallens	gene-LOC6049953	NW_026292850.1	15618	16720	core	89	Unknown
Cx_pallens	gene-LOC6049942	NW_026292850.1	35555	39695	core	0	Simple_repeat
Cx_pallens	gene-LOC6049943	NW_026292850.1	49883	51025	core	48	Unknown
Cx_pallens	gene-LOC6047247	NW_026292851.1	5968	7167	core	6	Unknown
Cx_pallens	gene-LOC6053612	NW_026292859.1	2603	3232	core	0	Unknown
Cx_pallens	gene-LOC6045018	NW_026292861.1	31160	31680	core	0	Unknown
Cx_pallens	gene-LOC6052173	NW_026292863.1	3612	4321	core	0	Simple_repeat
Cx_pallens	gene-LOC6052170	NW_026292863.1	18361	44783	core	0	Simple_repeat
Cx_pallens	gene-LOC6038577	NW_026292863.1	47306	48829	core	0	Unknown
Cx_pallens	gene-LOC6035067	NW_026292870.1	9416	15665	core	0	Unknown
Cx_pallens	gene-LOC6035066	NW_026292870.1	15639	17208	core	34	Unknown
Cx_pallens	gene-LOC6035065	NW_026292870.1	21256	23140	core	0	Simple_repeat
Cx_pallens	gene-LOC6035063	NW_026292870.1	24884	28317	core	0	Simple_repeat
Cx_pallens	gene-LOC6040837	NW_026292871.1	2246	2955	core	580	Unknown
Cx_pallens	gene-LOC6040838	NW_026292871.1	3151	10288	core	0	Unknown
Cx_pallens	gene-LOC6040839	NW_026292871.1	10362	13393	core	0	Unknown
Cx_pallens	gene-LOC6040840	NW_026292871.1	13496	14493	core	932	LINE/RTE-BovB
Cx_pallens	gene-LOC6040841	NW_026292871.1	14370	16762	core	0	LINE/RTE-BovB
Cx_pallens	gene-LOC6040842	NW_026292871.1	16812	18164	core	244	LINE/L2
Cx_pallens	gene-LOC6040843	NW_026292871.1	18244	19003	core	130	Unknown
Cx_pallens	gene-LOC6040844	NW_026292871.1	20719	21541	core	0	LTR/Pao
Cx_pallens	gene-LOC6040845	NW_026292871.1	24307	25459	core	0	Unknown
Cx_pallens	gene-LOC119770244	NW_026292873.1	34191	35604	shell	0	LINE/CR1
Cx_pallens	gene-LOC6042145	NW_026292874.1	2176	3896	shell	0	Unknown
Cx_pallens	gene-LOC119766181	NW_026292874.1	11632	14548	core	0	LTR/Gypsy
Cx_pallens	gene-LOC119770689	NW_026292874.1	28824	29926	core	0	Unknown
Cx_pallens	gene-LOC119768948	NW_026292874.1	31115	31556	core	0	Unknown
Cx_pallens	gene-LOC119766183	NW_026292874.1	32505	33368	core	0	LTR/Pao
Cx_pallens	gene-LOC119766189	NW_026292874.1	33365	36193	shell	0	LTR/Pao
Cx_pallens	gene-LOC119767104	NW_026292874.1	36391	37896	core	0	LTR/Pao
Cx_pallens	gene-LOC6049582	NW_026292875.1	6667	10014	core	0	Unknown
Cx_pallens	gene-LOC6049575	NW_026292875.1	11482	11972	core	4	Unknown
Cx_pallens	gene-LOC6049574	NW_026292875.1	25868	28776	core	0	Unknown
Cx_pallens	gene-LOC119766146	NW_026292875.1	30686	31617	core	0	Unknown
Cx_pallens	gene-LOC119769081	NW_026292881.1	17530	18499	core	0	LTR/Pao
Cx_pallens	gene-LOC119767637	NW_026292881.1	23860	24988	core	0	Unknown
Cx_pallens	gene-LOC119769711	NW_026292881.1	25297	26066	core	0	LTR/Pao
Cx_pallens	gene-LOC6051477	NW_026292885.1	8680	30346	core	0	Unknown
Cx_pallens	gene-LOC119771218	NW_026292887.1	34191	34830	core	269	Unknown
Cx_pallens	gene-LOC119769985	NW_026292888.1	1025	7171	shell	0	LINE/CR1
Cx_pallens	gene-LOC119770105	NW_026292889.1	15200	18392	core	0	LINE/R1
Cx_pallens	gene-LOC119766047	NW_026292890.1	20570	21274	shell	0	Unknown
Cx_pallens	gene-LOC119766270	NW_026292890.1	22436	22869	core	0	Unknown
Cx_pallens	gene-LOC6035419	NW_026292891.1	17063	29467	core	0	Unknown
Cx_pallens	gene-LOC6047608	NW_026292894.1	15547	16581	core	0	Unknown
Cx_pallens	gene-LOC6040260	NW_026292898.1	9652	11220	core	0	Unknown
Cx_pallens	gene-LOC6040262	NW_026292898.1	15134	21043	core	0	Simple_repeat
Cx_pallens	gene-LOC119766739	NW_026292899.1	2826	6477	core	0	Unknown
Cx_pallens	gene-LOC6042862	NW_026292899.1	6661	7207	core	0	Unknown
Cx_pallens	gene-LOC6042154	NW_026292899.1	22142	23908	core	0	Unknown
Cx_pallens	gene-LOC119766387	NW_026292901.1	20381	20869	core	0	Unknown
Cx_pallens	gene-LOC6044494	NW_026292902.1	15693	17717	core	0	Unknown
Cx_pallens	gene-LOC119769334	NW_026292905.1	8158	10702	core	0	LTR/Gypsy
Cx_pallens	gene-LOC119765226	NW_026292905.1	12922	14761	core	0	Unknown
Cx_pallens	gene-LOC119770502	NW_026292906.1	8016	8645	core	0	Unknown
Cx_pallens	gene-LOC6033676	NW_026292908.1	3	27675	core	0	Simple_repeat
Cx_pallens	gene-LOC6050612	NW_026292909.1	1	4502	core	0	Unknown
Cx_pallens	gene-LOC6050608	NW_026292909.1	6364	9935	core	212	Unknown
Cx_pallens	gene-LOC6035355	NW_026292909.1	11425	13339	core	0	Unknown
Cx_pallens	gene-LOC6035354	NW_026292909.1	13707	15737	core	0	Unknown
Cx_pallens	gene-LOC6035353	NW_026292909.1	17396	20615	core	177	Unknown
Cx_pallens	gene-LOC6035352	NW_026292909.1	20584	21750	core	227	Unknown
Cx_pallens	gene-LOC119770630	NW_026292912.1	637	14435	core	0	Unknown
Cx_pallens	gene-LOC119769212	NW_026292914.1	9292	11608	core	0	LTR/Gypsy
Cx_pallens	gene-LOC119766224	NW_026292917.1	22482	23294	core	0	Unknown
Cx_pallens	gene-LOC6050563	NW_026292918.1	15693	18441	shell	0	Simple_repeat
Cx_pallens	gene-LOC119769833	NW_026292919.1	4961	10140	core	0	LTR/Gypsy
Cx_pallens	gene-LOC119771240	NW_026292919.1	12094	13135	core	85	Unknown
Cx_pallens	gene-LOC6041570	NW_026292922.1	1	13289	core	0	Unknown
Cx_pallens	gene-LOC6041571	NW_026292922.1	12904	14196	core	93	Unknown
Cx_pallens	gene-LOC119769077	NW_026292922.1	23350	24092	core	281	Unknown
Cx_pallens	gene-LOC6051045	NW_026292924.1	8549	21820	shell	0	Unknown
Cx_pallens	gene-LOC6046213	NW_026292925.1	10011	11354	shell	0	Unknown
Cx_pallens	gene-LOC119770626	NW_026292925.1	10260	11163	shell	0	LINE/L1-Tx1
Cx_pallens	gene-LOC119766049	NW_026292926.1	8924	9030	core	230	Simple_repeat
Cx_pallens	gene-LOC6032396	NW_026292926.1	16517	18509	core	0	Simple_repeat
Cx_pallens	gene-LOC6032399	NW_026292926.1	21819	23080	core	273	LINE/RTE-BovB
Cx_pallens	gene-LOC119766378	NW_026292927.1	2545	5382	core	0	LTR/Unknown
Cx_pallens	gene-LOC119766379	NW_026292927.1	5484	7854	core	0	LTR/Pao
Cx_pallens	gene-LOC119769282	NW_026292928.1	13051	13267	core	0	Unknown
Cx_pallens	gene-LOC6040027	NW_026292929.1	5725	11216	core	0	Unknown
Cx_pallens	gene-LOC6042394	NW_026292930.1	28	16757	core	0	Unknown
Cx_pallens	gene-LOC6042393	NW_026292930.1	20889	24832	core	0	Low_complexity
Cx_pallens	gene-LOC6031765	NW_026292932.1	3548	25000	core	0	Simple_repeat
Cx_pallens	gene-LOC6037353	NW_026292933.1	1	2124	core	0	LINE/L2
Cx_pallens	gene-LOC6037352	NW_026292933.1	2250	3994	core	47	Simple_repeat
Cx_pallens	gene-LOC6037351	NW_026292933.1	5506	6908	core	0	Simple_repeat
Cx_pallens	gene-LOC6037350	NW_026292933.1	9582	11577	core	119	Unknown
Cx_pallens	gene-LOC119765117	NW_026292934.1	6764	7991	core	0	Unknown
Cx_pallens	gene-LOC119769957	NW_026292934.1	13736	14437	core	0	LTR/Gypsy
Cx_pallens	gene-LOC119766364	NW_026292936.1	2076	2732	core	0	Unknown
Cx_pallens	gene-LOC6049163	NW_026292936.1	15013	15986	core	113	Simple_repeat
Cx_pallens	gene-LOC6047749	NW_026292937.1	5220	6836	core	0	Unknown
Cx_pallens	gene-LOC119769285	NW_026292937.1	6422	7221	core	0	Unknown
Cx_pallens	gene-LOC6048021	NW_026292938.1	2759	4731	core	0	DNA/Sola-2
Cx_pallens	gene-LOC119769146	NW_026292938.1	15397	20010	core	0	LTR/Gypsy
Cx_pallens	gene-LOC119769147	NW_026292938.1	20384	20906	core	0	Unknown
Cx_pallens	gene-LOC6034866	NW_026292941.1	2313	5274	core	91	Unknown
Cx_pallens	gene-LOC6034864	NW_026292941.1	16153	23606	core	382	Unknown
Cx_pallens	gene-LOC6034863	NW_026292941.1	23706	24977	core	7935	Unknown
Cx_pallens	gene-LOC6041126	NW_026292942.1	9359	11618	core	0	Unknown
Cx_pallens	gene-LOC119766453	NW_026292943.1	2065	2259	core	0	Unknown
Cx_pallens	gene-LOC119766228	NW_026292944.1	8402	10211	core	0	LTR/Gypsy
Cx_pallens	gene-LOC119767753	NW_026292944.1	10162	13365	shell	0	LTR/Gypsy
Cx_pallens	gene-LOC6043107	NW_026292946.1	3616	6337	core	0	Simple_repeat
Cx_pallens	gene-LOC6043106	NW_026292946.1	6355	6956	core	77	Unknown
Cx_pallens	gene-LOC6043109	NW_026292946.1	10552	14266	core	0	Unknown
Cx_pallens	gene-LOC6043110	NW_026292946.1	17891	19475	core	302	Simple_repeat
Cx_pallens	gene-LOC6043111	NW_026292946.1	19451	22841	core	0	Unknown
Cx_pallens	gene-LOC119766922	NW_026292946.1	22838	23485	core	163	Unknown
Cx_pallens	gene-LOC6043424	NW_026292951.1	1	320	core	170	Unknown
Cx_pallens	gene-LOC6043423	NW_026292951.1	2259	3902	core	119	tRNA
Cx_pallens	gene-LOC6043422	NW_026292951.1	8659	10209	core	34	Unknown
Cx_pallens	gene-LOC6043421	NW_026292951.1	13992	15854	core	158	Unknown
Cx_pallens	gene-LOC6043420	NW_026292951.1	15848	17518	core	338	Unknown
Cx_pallens	gene-LOC6043419	NW_026292951.1	19683	21598	core	54	Unknown
Cx_pallens	gene-LOC6043418	NW_026292951.1	23215	24701	core	86	Unknown
Cx_pallens	gene-LOC119771107	NW_026292955.1	182	582	shell	225	Unknown
Cx_pallens	gene-LOC6035776	NW_026292958.1	2789	10966	core	0	Unknown
Cx_pallens	gene-LOC6035775	NW_026292958.1	10968	11648	core	61	Unknown
Cx_pallens	gene-LOC6035774	NW_026292958.1	15111	20005	core	0	Unknown
Cx_pallens	gene-LOC6033310	NW_026292960.1	1	2500	core	0	LINE/L2
Cx_pallens	gene-LOC6033309	NW_026292960.1	10946	14682	core	0	Simple_repeat
Cx_pallens	gene-LOC6033308	NW_026292960.1	14874	20755	shell	0	Unknown
Cx_pallens	gene-LOC6033306	NW_026292960.1	23673	25000	core	12	Unknown
Cx_pallens	gene-LOC119765337	NW_026292963.1	12885	20094	core	0	Unknown
Cx_pallens	gene-LOC6046764	NW_026292964.1	18915	20739	core	0	Simple_repeat
Cx_pallens	gene-LOC6031390	NW_026292967.1	1047	4664	shell	0	Unknown
Cx_pallens	gene-LOC6031389	NW_026292967.1	2659	4231	core	0	Simple_repeat
Cx_pallens	gene-LOC119767206	NW_026292967.1	8689	13848	core	0	Unknown
Cx_pallens	gene-LOC119766317	NW_026292967.1	15604	16014	core	90	Unknown
Cx_pallens	gene-LOC119768920	NW_026292969.1	5196	5873	core	0	Unknown
Cx_pallens	gene-LOC119768950	NW_026292970.1	2873	6545	core	0	LTR/Pao
Cx_pallens	gene-LOC6052156	NW_026292974.1	17851	18643	shell	770	Unknown
Cx_pallens	gene-LOC119765997	NW_026292982.1	2089	8153	shell	0	Unknown
Cx_pallens	gene-LOC119770405	NW_026292988.1	15137	16627	core	0	Simple_repeat
Cx_pallens	gene-LOC6045334	NW_026292988.1	22578	23403	shell	0	Unknown
Cx_pallens	gene-LOC6032662	NW_026292989.1	13774	15636	shell	0	Unknown
Cx_pallens	gene-LOC119770426	NW_026292989.1	21851	22370	shell	0	Unknown
Cx_pallens	gene-LOC6046610	NW_026292991.1	12184	12285	core	74	Unknown
Cx_pallens	gene-LOC6041838	NW_026292992.1	6754	9146	core	0	Simple_repeat
Cx_pallens	gene-LOC6041837	NW_026292992.1	12537	14174	core	0	Unknown
Cx_pallens	gene-LOC119767765	NW_026292992.1	14900	15714	core	0	Unknown
Cx_pallens	gene-LOC6037490	NW_026292997.1	8441	10087	core	0	Unknown
Cx_pallens	gene-LOC6037492	NW_026292997.1	12062	13826	core	0	Unknown
Cx_pallens	gene-LOC6037494	NW_026292997.1	18852	20022	core	0	Unknown
Cx_pallens	gene-LOC119769090	NW_026293009.1	15318	16652	core	0	LINE/RTE-BovB
Cx_pallens	gene-LOC119769145	NW_026293013.1	2025	8022	core	0	Unknown
Cx_pallens	gene-LOC119766227	NW_026293013.1	4987	5575	core	0	Unknown
Cx_pallens	gene-LOC119766192	NW_026293025.1	8743	9849	core	0	LTR/Gypsy
Cx_pallens	gene-LOC119765977	NW_026293025.1	9968	11619	shell	0	LTR/Gypsy
Cx_pallens	gene-LOC119767705	NW_026293025.1	11673	12514	core	0	LTR/Gypsy
Cx_pallens	gene-LOC6043136	NW_026293031.1	10746	12727	core	95	LINE/RTE-BovB
Cx_pallens	gene-LOC119770067	NW_026293046.1	821	909	shell	0	Unknown
Cx_pallens	gene-LOC6053982	NW_026293046.1	3533	4562	shell	62	Unknown
Cx_pallens	gene-LOC6053983	NW_026293046.1	4521	5739	shell	77	Unknown
Cx_pallens	gene-LOC119765400	NW_026293047.1	9688	10526	core	0	Unknown
Cx_pallens	gene-LOC6051345	NW_026293048.1	6360	8358	core	0	Unknown
Cx_pallens	gene-LOC6045300	NW_026293052.1	276	673	core	0	Unknown
Cx_pallens	gene-LOC119765466	NW_026293052.1	1887	2203	core	0	RC/Helitron
Cx_pallens	gene-LOC6048216	NW_026293052.1	2356	3196	core	0	RC/Helitron
Cx_pallens	gene-LOC119767631	NW_026293052.1	3446	4276	core	0	RC/Helitron
Cx_pallens	gene-LOC119769223	NW_026293056.1	3562	4345	core	0	Unknown
Cx_pallens	gene-LOC6053959	NW_026293060.1	9297	11884	core	14	Unknown
Cx_pallens	gene-LOC6033953	NW_026293061.1	2525	10693	core	0	Unknown
Cx_pallens	gene-LOC6033952	NW_026293061.1	10734	12397	core	0	Simple_repeat
Cx_pallens	gene-LOC119768929	NW_026293076.1	3219	8492	core	0	LTR/Pao
Cx_pallens	gene-LOC6034945	NW_026293089.1	5790	10788	shell	0	Unknown
Cx_pallens	gene-LOC119766456	NW_026293091.1	222	2022	core	0	LTR/Pao
Cx_pallens	gene-LOC119766407	NW_026293101.1	1602	2368	core	0	LINE/L1-Tx1
Cx_pallens	gene-LOC6044486	NW_026293101.1	9667	9987	core	1	LINE/I-Jockey
Cx_molestus	gene-LOC119768896	CM044968.1	462	3519	core	0	Simple_repeat
Cx_molestus	gene-LOC119768897	CM044968.1	3683	4958	shell	0	LTR/Gypsy
Cx_molestus	gene-LOC119765376	CM044968.1	5793	7147	core	0	Unknown
Cx_molestus	gene-LOC6032866	CM044968.1	27150	28890	core	68	Unknown
Cx_molestus	gene-LOC6032864	CM044968.1	31132	61593	core	0	Unknown
Cx_molestus	gene-LOC6032865	CM044968.1	36455	37877	core	271	Unknown
Cx_molestus	gene-LOC6032863	CM044968.1	62858	88186	core	0	Simple_repeat
Cx_molestus	gene-LOC6032861	CM044968.1	89784	93734	core	235	LINE/I-Jockey
Cx_molestus	gene-LOC6032860	CM044968.1	94711	96157	core	162	Unknown
Cx_molestus	gene-LOC6032857	CM044968.1	98548	99290	core	25	Unknown
Cx_molestus	gene-LOC6032856	CM044968.1	99261	101692	core	0	Unknown
Cx_molestus	gene-LOC119768627	CM044968.1	116076	117005	core	194	LINE/R1-LOA
Cx_molestus	gene-LOC119769377	CM044968.1	120006	120730	core	375	Unknown
Cx_molestus	gene-LOC6049341	CM044968.1	122533	123485	core	456	Unknown
Cx_molestus	gene-LOC6049338	CM044968.1	130953	148662	core	0	Unknown
Cx_molestus	gene-LOC6049339	CM044968.1	143275	144233	shell	253	Unknown
Cx_molestus	gene-LOC6049340	CM044968.1	153560	210818	core	0	Unknown
Cx_molestus	gene-LOC6045105	CM044968.1	333434	335177	core	54	Unknown
Cx_molestus	gene-LOC119770151	CM044968.1	418945	420445	shell	0	Simple_repeat
Cx_molestus	gene-LOC6032855	CM044968.1	424840	426354	core	386	Unknown
Cx_molestus	gene-LOC6032846	CM044968.1	509195	512958	core	0	Low_complexity
Cx_molestus	gene-LOC6032845	CM044968.1	515746	526822	core	0	Unknown
Cx_molestus	gene-LOC6032844	CM044968.1	531690	532514	core	122	Unknown
Cx_molestus	gene-LOC6032843	CM044968.1	532400	533641	core	586	Unknown
Cx_molestus	gene-LOC6032842	CM044968.1	536509	537591	core	67	Unknown
Cx_molestus	gene-LOC6032841	CM044968.1	539638	540448	core	592	Unknown
Cx_molestus	gene-LOC6032839	CM044968.1	540495	543569	core	0	Unknown
Cx_molestus	gene-LOC6032838	CM044968.1	543617	544591	core	1089	Unknown
Cx_molestus	gene-LOC6032836	CM044968.1	546380	547029	core	39	Unknown
Cx_molestus	gene-LOC6032835	CM044968.1	549828	558356	core	0	LTR/Pao
Cx_molestus	gene-LOC6032837	CM044968.1	554864	556715	core	25	Unknown
Cx_molestus	gene-LOC6032833	CM044968.1	572534	594517	core	0	Unknown
Cx_molestus	gene-LOC6032832	CM044968.1	594834	597606	core	0	Simple_repeat
Cx_molestus	gene-LOC6032831	CM044968.1	603834	604582	core	221	Unknown
Cx_molestus	gene-LOC6032829	CM044968.1	604599	605451	core	986	Unknown
Cx_molestus	gene-LOC6032828	CM044968.1	605559	636155	core	0	Unknown
Cx_molestus	gene-LOC6032830	CM044968.1	622300	623426	core	0	Unknown
Cx_molestus	gene-LOC6032827	CM044968.1	639592	650304	core	0	Simple_repeat
Cx_molestus	gene-LOC6032826	CM044968.1	654817	657522	core	161	Simple_repeat
Cx_molestus	gene-LOC6032825	CM044968.1	661720	682494	core	0	Unknown
Cx_molestus	gene-LOC6032824	CM044968.1	682711	683707	core	818	Unknown
Cx_molestus	gene-LOC6032823	CM044968.1	684000	684889	core	9	Unknown
Cx_molestus	gene-LOC6032822	CM044968.1	686899	689493	core	176	Unknown
Cx_molestus	gene-LOC6032821	CM044968.1	716188	716922	core	930	Unknown
Cx_molestus	gene-LOC6032820	CM044968.1	727800	729497	core	460	Simple_repeat
Cx_molestus	gene-LOC6032819	CM044968.1	835717	838260	core	0	Unknown
Cx_molestus	gene-LOC6032818	CM044968.1	839937	841317	core	82	LTR/Unknown
Cx_molestus	gene-LOC6032817	CM044968.1	841309	842947	core	114	Unknown
Cx_molestus	gene-LOC6032814	CM044968.1	844601	853974	core	0	Low_complexity
Cx_molestus	gene-LOC6032813	CM044968.1	856543	869871	core	0	Unknown
Cx_molestus	gene-LOC119766515	CM044968.1	882213	883493	shell	1464	Unknown
Cx_molestus	gene-LOC6032808	CM044968.1	997420	997959	core	966	Unknown
Cx_molestus	gene-LOC119770616	CM044968.1	998264	998799	core	126	Unknown
Cx_molestus	gene-LOC6032807	CM044968.1	1006784	1010953	core	0	Unknown
Cx_molestus	gene-LOC6032806	CM044968.1	1012477	1024204	core	0	Unknown
Cx_molestus	gene-LOC6032804	CM044968.1	1028946	1033544	core	0	Unknown
Cx_molestus	gene-LOC6032803	CM044968.1	1035095	1037208	core	336	Unknown
Cx_molestus	gene-LOC6032802	CM044968.1	1041584	1043913	core	39	Unknown
Cx_molestus	gene-LOC6032801	CM044968.1	1044839	1046877	core	0	Unknown
Cx_molestus	gene-LOC6032800	CM044968.1	1047074	1067456	core	0	Unknown
Cx_molestus	gene-LOC119769378	CM044968.1	1077684	1077983	shell	246	Unknown
Cx_molestus	gene-LOC6032799	CM044968.1	1091003	1101532	core	0	Simple_repeat
Cx_molestus	gene-LOC6032797	CM044968.1	1103821	1105561	core	0	LTR/Unknown
Cx_molestus	gene-LOC6032796	CM044968.1	1106514	1110223	core	123	Unknown
Cx_molestus	gene-LOC6032795	CM044968.1	1115169	1117925	core	0	Unknown
Cx_molestus	gene-LOC6032794	CM044968.1	1118994	1121932	core	0	Low_complexity
Cx_molestus	gene-LOC6032793	CM044968.1	1123227	1144165	core	0	Unknown
Cx_molestus	gene-LOC6032792	CM044968.1	1150574	1151071	core	110	Unknown
Cx_molestus	gene-LOC6032791	CM044968.1	1151062	1152708	core	598	Unknown
