Family ID	Desc	Cx_molestus	Cx_pallens	Cx_pipiens	Cx_quinquefasciatus	Cx_tarsalis
OG0008420	OG0008420	1	1	1	1	0
OG0008421	OG0008421	1	1	1	1	0
OG0008422	OG0008422	1	1	1	1	0
OG0008423	OG0008423	1	1	1	1	0
OG0008424	OG0008424	2	1	1	0	0
OG0008425	OG0008425	1	1	1	1	0
OG0008426	OG0008426	1	1	1	1	0
OG0008427	OG0008427	1	0	1	1	1
OG0008428	OG0008428	1	0	1	1	1
OG0008429	OG0008429	1	1	0	2	0
OG0008430	OG0008430	1	1	1	1	0
OG0008431	OG0008431	1	1	1	1	0
OG0008432	OG0008432	1	1	1	1	0
OG0008433	OG0008433	1	1	1	1	0
OG0008434	OG0008434	1	1	1	1	0
OG0008435	OG0008435	1	1	1	1	0
OG0008436	OG0008436	1	1	1	1	0
OG0008437	OG0008437	1	1	1	1	0
OG0008438	OG0008438	1	1	1	1	0
OG0008439	OG0008439	1	1	1	1	0
OG0008440	OG0008440	1	1	1	1	0
OG0008441	OG0008441	1	1	1	1	0
OG0008442	OG0008442	1	1	1	1	0
OG0008443	OG0008443	1	1	1	1	0
OG0008444	OG0008444	1	1	1	1	0
OG0008445	OG0008445	1	1	1	1	0
OG0008446	OG0008446	1	1	1	1	0
OG0008447	OG0008447	1	1	1	1	0
OG0008448	OG0008448	1	1	1	1	0
OG0008449	OG0008449	1	1	1	0	1
OG0008450	OG0008450	1	1	1	1	0
OG0008451	OG0008451	1	1	1	1	0
OG0008452	OG0008452	1	1	1	1	0
OG0008453	OG0008453	1	1	1	1	0
OG0008454	OG0008454	1	1	1	1	0
OG0008455	OG0008455	1	1	1	1	0
OG0008456	OG0008456	1	1	0	1	1
OG0008457	OG0008457	1	1	1	1	0
OG0008458	OG0008458	1	1	1	1	0
OG0008459	OG0008459	1	1	1	1	0
OG0008460	OG0008460	1	1	1	1	0
OG0008461	OG0008461	1	0	1	1	1
OG0008462	OG0008462	1	1	1	1	0
OG0008463	OG0008463	1	1	1	1	0
OG0008464	OG0008464	1	1	1	1	0
OG0008465	OG0008465	1	1	1	1	0
OG0008466	OG0008466	1	1	1	1	0
OG0008467	OG0008467	1	1	1	1	0
OG0008468	OG0008468	1	1	1	1	0
OG0008469	OG0008469	1	1	1	1	0
OG0008470	OG0008470	1	1	1	1	0
OG0008471	OG0008471	1	1	1	1	0
OG0008472	OG0008472	1	1	1	1	0
OG0008473	OG0008473	1	1	1	1	0
OG0008474	OG0008474	1	1	1	1	0
OG0008475	OG0008475	1	1	1	1	0
OG0008476	OG0008476	1	1	1	1	0
OG0008477	OG0008477	1	1	1	1	0
OG0008478	OG0008478	1	0	1	2	0
OG0008479	OG0008479	1	1	1	1	0
OG0008480	OG0008480	1	1	1	1	0
OG0008481	OG0008481	1	1	1	1	0
OG0008482	OG0008482	1	1	1	1	0
OG0008483	OG0008483	1	1	1	1	0
OG0008484	OG0008484	1	1	1	1	0
OG0008485	OG0008485	1	1	1	1	0
OG0008486	OG0008486	1	1	1	1	0
OG0008487	OG0008487	1	1	1	1	0
OG0008488	OG0008488	1	1	1	1	0
OG0008489	OG0008489	1	1	1	1	0
OG0008490	OG0008490	1	1	1	1	0
OG0008491	OG0008491	1	1	0	1	1
OG0008492	OG0008492	1	1	1	1	0
OG0008493	OG0008493	1	1	1	1	0
OG0008494	OG0008494	1	1	1	1	0
OG0008495	OG0008495	1	1	1	1	0
OG0008496	OG0008496	1	1	1	1	0
OG0008497	OG0008497	1	1	1	1	0
OG0008498	OG0008498	1	1	1	1	0
OG0008499	OG0008499	1	1	1	1	0
OG0008500	OG0008500	1	1	1	1	0
OG0008501	OG0008501	1	1	1	1	0
OG0008502	OG0008502	1	1	1	1	0
OG0008503	OG0008503	1	1	1	1	0
OG0008504	OG0008504	1	1	1	1	0
OG0008505	OG0008505	1	1	1	1	0
OG0008506	OG0008506	1	1	1	1	0
OG0008507	OG0008507	1	0	1	2	0
OG0008508	OG0008508	1	1	1	1	0
OG0008509	OG0008509	1	1	1	1	0
OG0008510	OG0008510	1	1	1	1	0
OG0008511	OG0008511	1	1	1	1	0
OG0008512	OG0008512	1	1	1	1	0
OG0008513	OG0008513	1	1	1	1	0
OG0008514	OG0008514	1	1	1	1	0
OG0008515	OG0008515	1	1	1	1	0
OG0008516	OG0008516	1	1	1	1	0
OG0008517	OG0008517	1	1	1	1	0
OG0008518	OG0008518	1	1	0	1	1
OG0008519	OG0008519	1	1	1	1	0
OG0008520	OG0008520	1	1	1	1	0
OG0008521	OG0008521	1	1	1	1	0
OG0008522	OG0008522	1	1	1	1	0
OG0008523	OG0008523	1	1	1	1	0
OG0008524	OG0008524	1	1	1	1	0
OG0008525	OG0008525	1	1	1	1	0
OG0008526	OG0008526	1	1	1	1	0
OG0008527	OG0008527	1	1	1	1	0
OG0008528	OG0008528	1	1	1	1	0
OG0008529	OG0008529	1	1	1	1	0
OG0008530	OG0008530	1	1	1	1	0
OG0008531	OG0008531	1	1	1	1	0
OG0008532	OG0008532	1	1	1	1	0
OG0008533	OG0008533	1	1	1	1	0
OG0008534	OG0008534	1	1	1	1	0
OG0008535	OG0008535	1	1	0	1	1
OG0008536	OG0008536	1	1	1	1	0
OG0008537	OG0008537	1	1	1	0	1
OG0008538	OG0008538	1	1	1	1	0
OG0008539	OG0008539	1	1	1	1	0
OG0008540	OG0008540	1	0	1	1	1
OG0008541	OG0008541	1	1	1	1	0
OG0008542	OG0008542	1	1	1	1	0
OG0008543	OG0008543	1	1	1	1	0
OG0008544	OG0008544	1	1	1	1	0
OG0008545	OG0008545	1	1	1	1	0
OG0008546	OG0008546	1	1	1	1	0
OG0008547	OG0008547	1	1	1	1	0
OG0008548	OG0008548	1	1	1	1	0
OG0008549	OG0008549	1	1	1	1	0
OG0008550	OG0008550	1	0	1	1	1
OG0008551	OG0008551	1	1	1	1	0
OG0008552	OG0008552	1	1	1	1	0
OG0008553	OG0008553	1	1	1	1	0
OG0008554	OG0008554	1	1	1	1	0
OG0008555	OG0008555	1	1	0	1	1
OG0008556	OG0008556	1	1	1	0	1
OG0008557	OG0008557	1	1	1	1	0
OG0008558	OG0008558	1	1	0	2	0
OG0008559	OG0008559	1	1	1	1	0
OG0008560	OG0008560	1	1	1	1	0
OG0008561	OG0008561	1	1	1	1	0
OG0008562	OG0008562	1	1	1	0	1
OG0008563	OG0008563	1	1	1	1	0
OG0008564	OG0008564	1	1	1	1	0
OG0008565	OG0008565	1	1	1	0	1
OG0008566	OG0008566	1	1	1	1	0
OG0008567	OG0008567	1	0	1	1	1
OG0008568	OG0008568	1	1	1	1	0
OG0008569	OG0008569	1	1	1	1	0
OG0008570	OG0008570	1	1	1	1	0
OG0008571	OG0008571	1	1	1	0	1
OG0008572	OG0008572	1	1	1	1	0
OG0008573	OG0008573	1	1	1	1	0
OG0008574	OG0008574	1	1	1	1	0
OG0008575	OG0008575	1	1	1	1	0
OG0008576	OG0008576	1	1	1	1	0
OG0008577	OG0008577	1	0	1	1	1
OG0008578	OG0008578	1	0	1	1	1
OG0008579	OG0008579	1	0	1	1	1
OG0008580	OG0008580	1	0	1	1	1
OG0008581	OG0008581	1	0	1	1	1
OG0008582	OG0008582	1	0	1	1	1
OG0008583	OG0008583	1	0	1	1	1
OG0008584	OG0008584	1	0	1	1	1
OG0008585	OG0008585	1	0	1	1	1
OG0008586	OG0008586	1	0	1	1	1
OG0008587	OG0008587	1	1	1	1	0
OG0008588	OG0008588	1	1	1	1	0
OG0008589	OG0008589	1	1	1	1	0
OG0008590	OG0008590	1	1	1	1	0
OG0008591	OG0008591	1	1	1	1	0
OG0008592	OG0008592	1	0	1	1	1
OG0008593	OG0008593	1	1	1	1	0
OG0008594	OG0008594	1	1	0	0	2
OG0008595	OG0008595	1	1	0	0	2
OG0008596	OG0008596	1	1	1	1	0
OG0008597	OG0008597	1	1	1	1	0
OG0008598	OG0008598	1	1	1	1	0
OG0008599	OG0008599	1	1	1	1	0
OG0008600	OG0008600	1	1	1	1	0
OG0008601	OG0008601	1	1	1	1	0
OG0008602	OG0008602	1	1	1	1	0
OG0008603	OG0008603	1	1	1	1	0
OG0008604	OG0008604	1	1	1	1	0
OG0008605	OG0008605	1	1	1	1	0
OG0008606	OG0008606	1	1	1	1	0
OG0008607	OG0008607	1	1	1	1	0
OG0008608	OG0008608	1	1	1	1	0
OG0008609	OG0008609	1	1	1	1	0
OG0008610	OG0008610	1	1	1	1	0
OG0008611	OG0008611	1	1	1	1	0
OG0008612	OG0008612	1	1	1	1	0
OG0008613	OG0008613	1	1	1	1	0
OG0008614	OG0008614	1	1	1	1	0
OG0008615	OG0008615	1	1	0	1	1
OG0008616	OG0008616	1	1	1	1	0
OG0008617	OG0008617	1	1	1	1	0
OG0008618	OG0008618	1	1	1	1	0
OG0008619	OG0008619	1	1	1	1	0
OG0008620	OG0008620	1	1	1	1	0
OG0008621	OG0008621	1	1	1	1	0
OG0008622	OG0008622	1	1	1	1	0
OG0008623	OG0008623	1	1	1	1	0
OG0008624	OG0008624	1	1	1	1	0
OG0008625	OG0008625	1	1	1	1	0
OG0008626	OG0008626	1	1	1	1	0
OG0008627	OG0008627	1	1	1	1	0
OG0008628	OG0008628	1	1	1	1	0
OG0008629	OG0008629	1	1	1	1	0
OG0008630	OG0008630	1	1	1	1	0
OG0008631	OG0008631	1	1	1	1	0
OG0008632	OG0008632	1	1	1	0	1
OG0008633	OG0008633	1	1	1	1	0
OG0008634	OG0008634	1	0	1	1	1
OG0008635	OG0008635	1	1	1	1	0
OG0008636	OG0008636	1	1	1	1	0
OG0008637	OG0008637	1	0	1	1	1
OG0008638	OG0008638	1	1	0	1	1
OG0008639	OG0008639	1	1	1	1	0
OG0008640	OG0008640	1	1	1	1	0
OG0008641	OG0008641	1	1	1	1	0
OG0008642	OG0008642	1	1	1	1	0
OG0008643	OG0008643	1	1	1	1	0
OG0008644	OG0008644	1	1	1	1	0
OG0008645	OG0008645	1	1	1	1	0
OG0008646	OG0008646	1	1	1	1	0
OG0008647	OG0008647	1	1	1	1	0
OG0008648	OG0008648	1	1	1	1	0
OG0008649	OG0008649	1	1	0	1	1
OG0008650	OG0008650	1	1	1	1	0
OG0008651	OG0008651	1	1	1	1	0
OG0008652	OG0008652	1	0	1	1	1
OG0008653	OG0008653	1	0	1	1	1
OG0008654	OG0008654	1	0	1	1	1
OG0008655	OG0008655	1	1	1	1	0
OG0008656	OG0008656	1	1	1	1	0
OG0008657	OG0008657	1	1	1	1	0
OG0008658	OG0008658	1	1	1	1	0
OG0008659	OG0008659	1	1	1	1	0
OG0008660	OG0008660	1	1	1	1	0
OG0008661	OG0008661	1	1	1	1	0
OG0008662	OG0008662	1	1	1	1	0
OG0008663	OG0008663	1	1	1	1	0
OG0008664	OG0008664	1	1	1	1	0
OG0008665	OG0008665	1	1	1	1	0
OG0008666	OG0008666	1	1	1	1	0
OG0008667	OG0008667	1	0	1	1	1
OG0008668	OG0008668	1	1	0	1	1
OG0008669	OG0008669	1	1	1	1	0
OG0008670	OG0008670	1	0	1	0	2
OG0008671	OG0008671	1	1	1	1	0
OG0008672	OG0008672	1	1	1	1	0
OG0008673	OG0008673	1	1	1	1	0
OG0008674	OG0008674	1	1	1	1	0
OG0008675	OG0008675	1	1	1	1	0
OG0008676	OG0008676	1	1	1	1	0
OG0008677	OG0008677	1	1	1	1	0
OG0008678	OG0008678	1	1	1	1	0
OG0008679	OG0008679	1	1	1	1	0
OG0008680	OG0008680	1	1	1	1	0
OG0008681	OG0008681	1	1	1	1	0
OG0008682	OG0008682	1	1	1	1	0
OG0008683	OG0008683	2	1	0	0	1
OG0008684	OG0008684	1	1	1	1	0
OG0008685	OG0008685	1	0	1	1	1
OG0008686	OG0008686	1	1	0	0	2
OG0008687	OG0008687	1	1	1	1	0
OG0008688	OG0008688	1	1	1	1	0
OG0008689	OG0008689	1	1	1	1	0
OG0008690	OG0008690	1	1	1	1	0
OG0008691	OG0008691	1	1	1	1	0
OG0008692	OG0008692	1	1	1	1	0
OG0008693	OG0008693	1	1	1	1	0
OG0008694	OG0008694	1	1	1	1	0
OG0008695	OG0008695	1	1	1	1	0
OG0008696	OG0008696	1	0	1	1	1
OG0008697	OG0008697	1	1	1	1	0
OG0008698	OG0008698	1	1	1	0	1
OG0008699	OG0008699	1	1	1	1	0
OG0008700	OG0008700	1	1	1	1	0
OG0008701	OG0008701	1	1	1	1	0
OG0008702	OG0008702	1	1	1	1	0
OG0008703	OG0008703	1	1	1	1	0
OG0008704	OG0008704	1	1	1	1	0
OG0008705	OG0008705	1	1	1	1	0
OG0008706	OG0008706	1	1	1	1	0
OG0008707	OG0008707	1	1	1	1	0
OG0008708	OG0008708	1	1	1	1	0
OG0008709	OG0008709	1	1	1	1	0
OG0008710	OG0008710	1	1	1	1	0
OG0008711	OG0008711	1	1	1	1	0
OG0008712	OG0008712	1	1	1	1	0
OG0008713	OG0008713	1	1	1	1	0
OG0008714	OG0008714	1	1	1	1	0
OG0008715	OG0008715	1	1	1	1	0
OG0008716	OG0008716	1	1	1	1	0
OG0008717	OG0008717	1	1	1	1	0
OG0008718	OG0008718	1	1	1	1	0
OG0008719	OG0008719	1	1	1	1	0
OG0008720	OG0008720	1	1	1	1	0
OG0008721	OG0008721	1	1	1	1	0
OG0008722	OG0008722	1	1	0	1	1
OG0008723	OG0008723	1	1	1	1	0
OG0008724	OG0008724	1	1	1	1	0
OG0008725	OG0008725	1	1	1	1	0
OG0008726	OG0008726	1	1	1	1	0
OG0008727	OG0008727	1	1	1	1	0
OG0008728	OG0008728	1	0	1	1	1
OG0008729	OG0008729	1	0	1	1	1
OG0008730	OG0008730	1	0	1	1	1
OG0008731	OG0008731	1	0	1	1	1
OG0008732	OG0008732	1	1	1	1	0
OG0008733	OG0008733	1	1	1	1	0
OG0008734	OG0008734	1	1	1	1	0
OG0008735	OG0008735	1	1	1	1	0
OG0008736	OG0008736	1	1	1	1	0
OG0008737	OG0008737	1	1	1	1	0
OG0008738	OG0008738	1	1	1	1	0
OG0008739	OG0008739	1	1	1	1	0
OG0008740	OG0008740	1	1	1	1	0
OG0008741	OG0008741	1	1	1	1	0
OG0008742	OG0008742	1	1	1	1	0
OG0008743	OG0008743	1	1	1	1	0
OG0008744	OG0008744	1	1	1	1	0
OG0008745	OG0008745	1	1	1	1	0
OG0008746	OG0008746	1	1	1	1	0
OG0008747	OG0008747	1	0	1	1	1
OG0008748	OG0008748	1	1	1	1	0
OG0008749	OG0008749	1	1	1	0	1
OG0008750	OG0008750	1	1	1	1	0
OG0008751	OG0008751	1	1	1	1	0
OG0008752	OG0008752	1	1	1	1	0
OG0008753	OG0008753	1	1	1	1	0
OG0008754	OG0008754	1	1	1	1	0
OG0008755	OG0008755	1	1	1	1	0
OG0008756	OG0008756	1	1	1	1	0
OG0008757	OG0008757	1	1	1	1	0
OG0008758	OG0008758	1	1	1	1	0
OG0008759	OG0008759	1	1	1	1	0
OG0008760	OG0008760	1	1	1	1	0
OG0008761	OG0008761	1	1	1	1	0
OG0008762	OG0008762	1	1	1	1	0
OG0008763	OG0008763	1	1	1	1	0
OG0008764	OG0008764	1	1	1	1	0
OG0008765	OG0008765	1	1	0	1	1
OG0008766	OG0008766	1	1	1	1	0
OG0008767	OG0008767	1	1	1	1	0
OG0008768	OG0008768	1	1	1	1	0
OG0008769	OG0008769	1	1	1	1	0
OG0008770	OG0008770	1	1	1	1	0
OG0008771	OG0008771	1	1	1	1	0
OG0008772	OG0008772	1	1	1	1	0
OG0008773	OG0008773	1	1	1	1	0
OG0008774	OG0008774	1	1	1	1	0
OG0008775	OG0008775	1	1	1	1	0
OG0008776	OG0008776	1	1	1	1	0
OG0008777	OG0008777	1	1	1	1	0
OG0008778	OG0008778	1	1	1	1	0
OG0008779	OG0008779	1	1	1	1	0
OG0008780	OG0008780	1	1	1	1	0
OG0008781	OG0008781	1	1	1	1	0
OG0008782	OG0008782	1	1	1	1	0
OG0008783	OG0008783	1	1	1	1	0
OG0008784	OG0008784	1	1	1	1	0
OG0008785	OG0008785	1	1	0	1	1
OG0008786	OG0008786	1	1	1	1	0
OG0008787	OG0008787	1	1	1	1	0
OG0008788	OG0008788	1	1	0	0	2
OG0008789	OG0008789	1	1	1	1	0
OG0008790	OG0008790	1	1	1	1	0
OG0008791	OG0008791	1	1	1	1	0
OG0008792	OG0008792	1	1	1	1	0
OG0008793	OG0008793	1	1	1	1	0
OG0008794	OG0008794	1	1	1	1	0
OG0008795	OG0008795	1	1	1	1	0
OG0008796	OG0008796	1	1	1	1	0
OG0008797	OG0008797	1	1	1	1	0
OG0008798	OG0008798	1	1	1	1	0
OG0008799	OG0008799	1	1	1	1	0
OG0008800	OG0008800	1	1	1	1	0
OG0008801	OG0008801	1	1	1	1	0
OG0008802	OG0008802	1	1	1	1	0
OG0008803	OG0008803	1	1	1	1	0
OG0008804	OG0008804	1	1	1	1	0
OG0008805	OG0008805	1	1	1	1	0
OG0008806	OG0008806	1	1	1	1	0
OG0008807	OG0008807	1	1	1	1	0
OG0008808	OG0008808	1	1	1	1	0
OG0008809	OG0008809	1	1	1	1	0
OG0008810	OG0008810	1	1	1	1	0
OG0008811	OG0008811	1	1	1	1	0
OG0008812	OG0008812	1	1	1	1	0
OG0008813	OG0008813	1	1	1	1	0
OG0008814	OG0008814	1	1	1	1	0
OG0008815	OG0008815	1	1	1	1	0
OG0008816	OG0008816	1	1	1	1	0
OG0008817	OG0008817	1	1	1	1	0
OG0008818	OG0008818	1	1	1	1	0
OG0008819	OG0008819	1	0	1	1	1
OG0008820	OG0008820	1	0	1	1	1
OG0008821	OG0008821	1	0	1	1	1
OG0008822	OG0008822	1	0	1	1	1
OG0008823	OG0008823	1	1	1	1	0
OG0008824	OG0008824	1	1	1	1	0
OG0008825	OG0008825	1	0	1	1	1
OG0008826	OG0008826	1	1	1	1	0
OG0008827	OG0008827	1	1	1	1	0
OG0008828	OG0008828	1	1	1	1	0
OG0008829	OG0008829	1	1	1	1	0
OG0008830	OG0008830	1	1	1	1	0
OG0008831	OG0008831	1	1	1	1	0
OG0008832	OG0008832	1	1	1	1	0
OG0008833	OG0008833	1	1	1	1	0
OG0008834	OG0008834	1	1	1	1	0
OG0008835	OG0008835	1	1	1	1	0
OG0008836	OG0008836	1	1	1	1	0
OG0008837	OG0008837	1	1	1	1	0
OG0008838	OG0008838	1	1	1	1	0
OG0008839	OG0008839	1	1	1	1	0
OG0008840	OG0008840	1	1	1	1	0
OG0008841	OG0008841	1	1	1	1	0
OG0008842	OG0008842	1	1	1	1	0
OG0008843	OG0008843	1	1	1	1	0
OG0008844	OG0008844	1	1	1	1	0
OG0008845	OG0008845	1	1	1	1	0
OG0008846	OG0008846	1	1	1	1	0
OG0008847	OG0008847	1	1	1	1	0
OG0008848	OG0008848	1	1	1	1	0
OG0008849	OG0008849	1	1	1	1	0
OG0008850	OG0008850	1	1	1	1	0
OG0008851	OG0008851	1	1	1	1	0
OG0008852	OG0008852	1	1	1	1	0
OG0008853	OG0008853	1	0	1	1	1
OG0008854	OG0008854	1	1	1	1	0
OG0008855	OG0008855	1	1	0	1	1
OG0008856	OG0008856	1	1	1	1	0
OG0008857	OG0008857	1	1	1	1	0
OG0008858	OG0008858	1	1	1	1	0
OG0008859	OG0008859	1	1	1	1	0
OG0008860	OG0008860	1	1	1	1	0
OG0008861	OG0008861	1	1	1	1	0
OG0008862	OG0008862	1	1	1	1	0
OG0008863	OG0008863	1	1	1	1	0
OG0008864	OG0008864	1	1	1	1	0
OG0008865	OG0008865	1	0	1	1	1
OG0008866	OG0008866	1	1	1	1	0
OG0008867	OG0008867	1	0	1	1	1
OG0008868	OG0008868	1	1	1	0	1
OG0008869	OG0008869	1	1	1	1	0
OG0008870	OG0008870	1	1	1	1	0
OG0008871	OG0008871	1	1	1	1	0
OG0008872	OG0008872	1	1	1	1	0
OG0008873	OG0008873	1	1	1	1	0
OG0008874	OG0008874	1	1	1	1	0
OG0008875	OG0008875	1	1	1	1	0
OG0008876	OG0008876	1	1	1	1	0
OG0008877	OG0008877	1	1	1	1	0
OG0008878	OG0008878	1	1	1	1	0
OG0008879	OG0008879	1	0	1	1	1
OG0008880	OG0008880	1	1	1	1	0
OG0008881	OG0008881	1	1	1	1	0
OG0008882	OG0008882	1	1	1	1	0
OG0008883	OG0008883	1	0	1	1	1
OG0008884	OG0008884	1	1	1	1	0
OG0008885	OG0008885	1	1	1	1	0
OG0008886	OG0008886	1	1	1	1	0
OG0008887	OG0008887	1	1	1	1	0
OG0008888	OG0008888	1	1	1	0	1
OG0008889	OG0008889	1	1	1	1	0
OG0008890	OG0008890	1	1	1	1	0
OG0008891	OG0008891	1	1	1	1	0
OG0008892	OG0008892	1	1	1	1	0
OG0008893	OG0008893	1	1	1	1	0
OG0008894	OG0008894	1	1	1	1	0
OG0008895	OG0008895	1	1	1	1	0
OG0008896	OG0008896	1	1	1	1	0
OG0008897	OG0008897	1	1	1	1	0
OG0008898	OG0008898	1	1	1	1	0
OG0008899	OG0008899	1	1	1	1	0
OG0008900	OG0008900	1	1	1	1	0
OG0008901	OG0008901	1	1	1	1	0
OG0008902	OG0008902	1	1	1	1	0
OG0008903	OG0008903	1	1	1	1	0
OG0008904	OG0008904	1	1	1	1	0
OG0008905	OG0008905	1	1	1	1	0
OG0008906	OG0008906	1	1	1	1	0
OG0008907	OG0008907	1	1	1	1	0
OG0008908	OG0008908	1	1	1	1	0
OG0008909	OG0008909	1	1	1	1	0
OG0008910	OG0008910	1	1	1	1	0
OG0008911	OG0008911	1	1	1	1	0
OG0008912	OG0008912	1	1	1	1	0
OG0008913	OG0008913	1	1	1	1	0
OG0008914	OG0008914	1	1	1	1	0
OG0008915	OG0008915	1	1	1	1	0
OG0008916	OG0008916	1	1	1	1	0
OG0008917	OG0008917	1	1	1	1	0
OG0008918	OG0008918	1	1	1	1	0
OG0008919	OG0008919	1	1	1	1	0
OG0008920	OG0008920	1	1	1	1	0
OG0008921	OG0008921	1	1	1	1	0
OG0008922	OG0008922	1	1	1	1	0
OG0008923	OG0008923	1	1	1	1	0
OG0008924	OG0008924	1	1	1	1	0
OG0008925	OG0008925	1	1	1	1	0
OG0008926	OG0008926	1	1	1	1	0
OG0008927	OG0008927	1	1	1	1	0
OG0008928	OG0008928	1	1	1	1	0
OG0008929	OG0008929	1	1	1	1	0
OG0008930	OG0008930	1	1	1	1	0
OG0008931	OG0008931	1	1	1	1	0
OG0008932	OG0008932	1	1	1	1	0
OG0008933	OG0008933	1	1	1	1	0
OG0008934	OG0008934	1	1	1	1	0
OG0008935	OG0008935	1	1	1	1	0
OG0008936	OG0008936	1	1	1	1	0
OG0008937	OG0008937	1	1	1	1	0
OG0008938	OG0008938	1	1	1	1	0
OG0008939	OG0008939	1	1	1	1	0
OG0008940	OG0008940	1	1	1	1	0
OG0008941	OG0008941	1	1	1	0	1
OG0008942	OG0008942	1	1	1	1	0
OG0008943	OG0008943	1	1	1	1	0
OG0008944	OG0008944	1	1	1	1	0
OG0008945	OG0008945	1	1	1	1	0
OG0008946	OG0008946	1	1	1	1	0
OG0008947	OG0008947	1	1	1	1	0
OG0008948	OG0008948	1	1	1	1	0
OG0008949	OG0008949	1	1	1	1	0
OG0008950	OG0008950	1	1	1	1	0
OG0008951	OG0008951	1	1	0	1	1
OG0008952	OG0008952	1	1	1	1	0
OG0008953	OG0008953	1	1	1	1	0
OG0008954	OG0008954	1	0	1	2	0
OG0008955	OG0008955	1	1	1	1	0
OG0008956	OG0008956	1	1	1	1	0
OG0008957	OG0008957	1	1	1	1	0
OG0008958	OG0008958	1	1	1	0	1
OG0008959	OG0008959	1	1	1	1	0
OG0008960	OG0008960	1	1	1	1	0
OG0008961	OG0008961	1	1	1	1	0
OG0008962	OG0008962	1	1	1	1	0
OG0008963	OG0008963	1	1	1	1	0
OG0008964	OG0008964	1	1	1	1	0
OG0008965	OG0008965	1	1	1	1	0
OG0008966	OG0008966	1	1	1	1	0
OG0008967	OG0008967	1	1	1	1	0
OG0008968	OG0008968	1	1	1	1	0
OG0008969	OG0008969	1	1	0	1	1
OG0008970	OG0008970	1	1	1	1	0
OG0008971	OG0008971	1	1	1	1	0
OG0008972	OG0008972	1	1	1	1	0
OG0008973	OG0008973	1	1	1	1	0
OG0008974	OG0008974	1	1	1	1	0
OG0008975	OG0008975	1	1	1	1	0
OG0008976	OG0008976	1	1	1	1	0
OG0008977	OG0008977	1	1	1	1	0
OG0008978	OG0008978	1	1	1	1	0
OG0008979	OG0008979	1	1	1	1	0
OG0008980	OG0008980	1	1	1	1	0
OG0008981	OG0008981	1	1	1	1	0
OG0008982	OG0008982	1	1	1	1	0
OG0008983	OG0008983	1	1	1	1	0
OG0008984	OG0008984	1	1	1	1	0
OG0008985	OG0008985	1	1	1	1	0
OG0008986	OG0008986	1	1	1	1	0
OG0008987	OG0008987	1	1	1	1	0
OG0008988	OG0008988	1	1	1	1	0
OG0008989	OG0008989	1	1	1	1	0
OG0008990	OG0008990	1	1	1	1	0
OG0008991	OG0008991	1	1	1	1	0
OG0008992	OG0008992	1	1	1	1	0
OG0008993	OG0008993	1	1	1	1	0
OG0008994	OG0008994	1	1	1	1	0
OG0008995	OG0008995	1	1	1	1	0
OG0008996	OG0008996	1	1	1	1	0
OG0008997	OG0008997	1	1	1	0	1
OG0008998	OG0008998	1	1	1	1	0
OG0008999	OG0008999	1	1	1	1	0
OG0009000	OG0009000	1	0	1	1	1
OG0009001	OG0009001	1	0	1	1	1
OG0009002	OG0009002	1	0	1	1	1
OG0009003	OG0009003	1	0	1	1	1
OG0009004	OG0009004	1	0	1	1	1
OG0009005	OG0009005	1	0	1	1	1
OG0009006	OG0009006	1	1	1	1	0
OG0009007	OG0009007	1	1	1	1	0
OG0009008	OG0009008	1	1	1	1	0
OG0009009	OG0009009	1	1	1	1	0
OG0009010	OG0009010	1	1	1	1	0
OG0009011	OG0009011	1	1	1	1	0
OG0009012	OG0009012	1	1	1	1	0
OG0009013	OG0009013	1	1	1	1	0
OG0009014	OG0009014	1	1	1	1	0
OG0009015	OG0009015	1	1	1	1	0
OG0009016	OG0009016	1	1	1	0	1
OG0009017	OG0009017	1	1	1	1	0
OG0009018	OG0009018	1	1	1	1	0
OG0009019	OG0009019	1	1	1	1	0
OG0009020	OG0009020	1	1	1	1	0
OG0009021	OG0009021	1	1	1	1	0
OG0009022	OG0009022	1	1	1	1	0
OG0009023	OG0009023	1	1	1	1	0
OG0009024	OG0009024	1	0	1	1	1
OG0009025	OG0009025	1	1	1	1	0
OG0009026	OG0009026	1	1	1	1	0
OG0009027	OG0009027	1	1	1	1	0
OG0009028	OG0009028	1	1	1	1	0
OG0009029	OG0009029	1	1	1	1	0
OG0009030	OG0009030	1	1	1	1	0
OG0009031	OG0009031	1	1	1	1	0
OG0009032	OG0009032	1	1	1	1	0
OG0009033	OG0009033	1	1	1	1	0
OG0009034	OG0009034	1	1	1	1	0
OG0009035	OG0009035	1	1	1	1	0
OG0009036	OG0009036	1	1	1	1	0
OG0009037	OG0009037	1	1	1	1	0
OG0009038	OG0009038	1	1	1	0	1
OG0009039	OG0009039	1	1	1	1	0
OG0009040	OG0009040	1	0	1	1	1
OG0009041	OG0009041	1	1	1	1	0
OG0009042	OG0009042	1	1	1	1	0
OG0009043	OG0009043	1	1	1	1	0
OG0009044	OG0009044	1	1	1	1	0
OG0009045	OG0009045	1	1	1	1	0
OG0009046	OG0009046	1	1	1	1	0
OG0009047	OG0009047	1	1	0	1	1
OG0009048	OG0009048	1	1	1	1	0
OG0009049	OG0009049	1	1	1	1	0
OG0009050	OG0009050	1	1	1	1	0
OG0009051	OG0009051	1	1	1	1	0
OG0009052	OG0009052	1	1	1	1	0
